	r	theta	Er	Et
5718	5.85	1.1309733552923256	-0.0009735353050088769	0.0637191985328421
5719	5.85	1.1938052083641215	0.007595546229303141	0.07579287730442942
5720	5.85	1.2566370614359172	0.01575784527581947	0.07737641686895116
5721	5.85	1.3194689145077132	0.018538615196147523	0.06869408790786526
5722	5.85	1.3823007675795091	0.011359581240369399	0.05273179869769525
5723	5.85	1.4451326206513049	-0.008261002403344708	0.034869577616451125
5724	5.85	1.5079644737231008	-0.03928582645791545	0.021480887858861868
5725	5.85	1.5707963267948968	-0.0767493224209348	0.017737438728702978
5726	5.85	1.6336281798666925	-0.11291120476020156	0.025352277931285024
5727	5.85	1.6964600329384885	-0.13994051452037137	0.0413201916631894
5728	5.85	1.7592918860102844	-0.15326365876204256	0.05858607494611614
5729	5.85	1.8221237390820801	-0.15401878863121443	0.06883920455832981
5730	5.85	1.884955592153876	-0.14903206556869886	0.06647516341708364
5731	5.85	1.9477874452256718	-0.1477025399868226	0.051763472694412505
5732	5.85	2.0106192982974678	-0.15692956786475615	0.03116746384354428
5733	5.85	2.0734511513692637	-0.17682127468228614	0.014032417569649213
5734	5.85	2.1362830044410597	-0.20013505416107857	0.007097454002329151
5735	5.85	2.199114857512855	-0.21651355571527253	0.010159133648152288
5736	5.85	2.261946710584651	-0.21930957549614577	0.016115956859017178
5737	5.85	2.324778563656447	-0.21033670849784997	0.01596737227360595
5738	5.85	2.387610416728243	-0.1985927532016174	0.005548213141722906
5739	5.85	2.450442269800039	-0.19324768465461328	-0.011192782734923502
5740	5.85	2.5132741228718345	-0.19615853610660844	-0.02543113839834699
5741	5.85	2.5761059759436304	-0.20040933274224876	-0.03095525502498258
5742	5.85	2.6389378290154264	-0.19670985937513902	-0.029453485767524483
5743	5.85	2.7017696820872223	-0.18216825931822528	-0.02851781368825676
5744	5.85	2.7646015351590183	-0.16295970289432193	-0.033970200588322265
5745	5.85	2.8274333882308142	-0.1478579051635262	-0.04406781981556869
5746	5.85	2.8902652413026098	-0.13910582130378352	-0.05171225693496567
5747	5.85	2.9530970943744057	-0.13055897633924785	-0.05238437573974412
5748	5.85	3.0159289474462017	-0.1153629298132941	-0.048906746647900214
5749	5.85	3.0787608005179976	-0.09424669565380961	-0.04750007612839123
5750	5.85	3.1415926535897936	-0.07434043516963584	-0.0499950386037473
5751	5.85	3.204424506661589	-0.06004290404492685	-0.051973833037380596
5752	5.85	3.267256359733385	-0.04789042283688816	-0.04905416461877
5753	5.85	3.330088212805181	-0.032215839303068594	-0.04268043256598837
5754	5.85	3.392920065876977	-0.013478138020159292	-0.037530464599243404
5755	5.85	3.455751918948773	0.002691289218086923	-0.03462971230674843
5756	5.85	3.518583772020569	0.013948479371583278	-0.030408226246581207
5757	5.85	3.5814156250923643	0.024089281517692407	-0.02270799926994968
5758	5.85	3.6442474781641603	0.0361808805104924	-0.014020214267619614
5759	5.85	3.7070793312359562	0.047510456819879754	-0.007074602883557418
5760	5.85	3.769911184307752	0.05450032395942217	-0.0005698816413475336
5761	5.85	3.832743037379548	0.05861867843162727	0.007888373312937704
5762	5.85	3.8955748904513436	0.06303073832351402	0.017352359427516426
5763	5.85	3.9584067435231396	0.06667591523256078	0.02548921595933954
5764	5.85	4.0212385965949355	0.06671222004924593	0.03273761703959409
5765	5.85	4.084070449666731	0.0640196988033398	0.0408195277226738
5766	5.85	4.1469023027385274	0.06103504819836458	0.04907444625521114
5767	5.85	4.209734155810323	0.05690429208212611	0.05589817792749106
5768	5.85	4.272566008882119	0.04983978671641576	0.06181128313812038
5769	5.85	4.335397861953915	0.041100207483426576	0.06782188441503097
5770	5.85	4.39822971502571	0.032180805645635746	0.07308178225820544
5771	5.85	4.461061568097507	0.02195420925535818	0.07680718983789556
5772	5.85	4.523893421169302	0.009907698573968504	0.07975992910282734
5773	5.85	4.586725274241099	-0.002412414780222083	0.08216593697929755
5774	5.85	4.649557127312894	-0.014740858452046424	0.08321464988572103
5775	5.85	4.71238898038469	-0.027973908139704712	0.08300065392046209
5776	5.85	4.775220833456486	-0.041364315079721325	0.082079360863042
5777	5.85	4.838052686528282	-0.05403333553173413	0.08007846182662731
5778	5.85	4.900884539600078	-0.06654562946826335	0.0767987564756123
5779	5.85	4.9637163926718735	-0.07871345039890658	0.07272113135900286
5780	5.85	5.026548245743669	-0.08965714418777043	0.06779840356153144
5781	5.85	5.089380098815465	-0.09961885942756536	0.0618325620211114
5782	5.85	5.152211951887261	-0.1086286057621233	0.055184545414881894
5783	5.85	5.215043804959057	-0.11600458585102946	0.04794820605363106
5784	5.85	5.277875658030853	-0.1218645918871715	0.04001825256961303
5785	5.85	5.340707511102649	-0.12628726750145286	0.03168695721837766
5786	5.85	5.403539364174445	-0.1288035109223025	0.023079955798322768
5787	5.85	5.46637121724624	-0.1295522207898242	0.014181214450126413
5788	5.85	5.529203070318037	-0.12860477076547555	0.005245833190979975
5789	5.85	5.592034923389832	-0.12569041852681373	-0.003619665136550043
5790	5.85	5.6548667764616285	-0.12102522648400255	-0.012367500980241941
5791	5.85	5.717698629533424	-0.11465842607399107	-0.02078368051384037
5792	5.85	5.7805304826052195	-0.10651413915154312	-0.028801046898555584
5793	5.85	5.843362335677016	-0.09686400301283316	-0.036337439497945635
5794	5.85	5.906194188748811	-0.08573981486052804	-0.04324783748754436
5795	5.85	5.969026041820608	-0.0732438811759098	-0.04951260011937036
5796	5.85	6.031857894892403	-0.05962295023792738	-0.05506918272782766
5797	5.85	6.094689747964199	-0.044916600520104114	-0.059904027949913466
5798	5.85	6.157521601035995	-0.02934583473901001	-0.06411226227121938
5799	5.85	6.220353454107791	-0.013118985719893315	-0.06781757092359736
5800	5.9	0.0	0.0039177160662935	-0.06844269651779736
5801	5.9	0.06283185307179587	0.020190203334833345	-0.07186170791174375
5802	5.9	0.12566370614359174	0.03569323106101502	-0.0753029124169783
5803	5.9	0.1884955592153876	0.049971134479264434	-0.07872495657904328
5804	5.9	0.25132741228718347	0.06257647388122622	-0.08212563757330964
5805	5.9	0.3141592653589793	0.07298563287194137	-0.08549753414810939
5806	5.9	0.3769911184307752	0.08059278415105148	-0.0887385679554291
5807	5.9	0.4398229715025711	0.08476192327889154	-0.0915692430512065
5808	5.9	0.5026548245743669	0.08492019135006357	-0.09347582344597159
5809	5.9	0.5654866776461628	0.08068424527892526	-0.0936926243889461
5810	5.9	0.6283185307179586	0.07200939082021907	-0.09124030862854692
5811	5.9	0.6911503837897546	0.05934025285082467	-0.08503857122847264
5812	5.9	0.7539822368615504	0.043726269863708644	-0.07410497586441452
5813	5.9	0.8168140899333463	0.026850717767036292	-0.05783384670636774
5814	5.9	0.8796459430051422	0.010915777826355777	-0.03631943447129502
5815	5.9	0.942477796076938	-0.001662356926445674	-0.010649861613644111
5816	5.9	1.0053096491487339	-0.008756584152130875	0.016937065162945738
5817	5.9	1.0681415022205298	-0.009171358703293775	0.04316076350472401
5818	5.9	1.1309733552923256	-0.0032781948765697733	0.06416645768850694
5819	5.9	1.1938052083641215	0.006583664735474448	0.07636992655250262
5820	5.9	1.2566370614359172	0.016201319697454197	0.07754930349280797
5821	5.9	1.3194689145077132	0.02026959326471789	0.0678830839737296
5822	5.9	1.3823007675795091	0.013853836764964322	0.05050263799766212
5823	5.9	1.4451326206513049	-0.005781456030162224	0.031132290449887433
5824	5.9	1.5079644737231008	-0.037616183227343614	0.016611643129871585
5825	5.9	1.5707963267948968	-0.0763901586804866	0.012539308616766581
5826	5.9	1.6336281798666925	-0.1138040918695199	0.020817738673262993
5827	5.9	1.6964600329384885	-0.14139880854083076	0.03824843374554624
5828	5.9	1.7592918860102844	-0.15419559130108118	0.05720826350504505
5829	5.9	1.8221237390820801	-0.15340758350421646	0.06865523260054121
5830	5.9	1.884955592153876	-0.14647181890459576	0.06644875160455303
5831	5.9	1.9477874452256718	-0.14368779495135958	0.05084822057496024
5832	5.9	2.0106192982974678	-0.15266220875714664	0.028916349683547796
5833	5.9	2.0734511513692637	-0.17355383275545366	0.01091900899407301
5834	5.9	2.1362830044410597	-0.19839806911872343	0.004280591870097957
5835	5.9	2.199114857512855	-0.21574631602307326	0.008758994192451894
5836	5.9	2.261946710584651	-0.2182309336245808	0.016449936465139692
5837	5.9	2.324778563656447	-0.20788544194477176	0.017317040326905925
5838	5.9	2.387610416728243	-0.19476856606716442	0.006706496606856133
5839	5.9	2.450442269800039	-0.18914460161523178	-0.010957327824541029
5840	5.9	2.5132741228718345	-0.1930729551463073	-0.025776137382429114
5841	5.9	2.5761059759436304	-0.19873200266993601	-0.030794123358484908
5842	5.9	2.6389378290154264	-0.19561561565181074	-0.027973792288341147
5843	5.9	2.7017696820872223	-0.18046179114191818	-0.025951409072407623
5844	5.9	2.7646015351590183	-0.16029802610688232	-0.031335891210427395
5845	5.9	2.8274333882308142	-0.1450929384710778	-0.04211494717135117
5846	5.9	2.8902652413026098	-0.1373398481991528	-0.05017605683038694
5847	5.9	2.9530970943744057	-0.12993075145014216	-0.05038397444721076
5848	5.9	3.0159289474462017	-0.11496651523033363	-0.046034938883769735
5849	5.9	3.0787608005179976	-0.09329500207723607	-0.044307168561173046
5850	5.9	3.1415926535897936	-0.07313538222024019	-0.04727922877641683
5851	5.9	3.204424506661589	-0.05950957663565959	-0.04980196275043007
5852	5.9	3.267256359733385	-0.048308008272073266	-0.04680137202810385
5853	5.9	3.330088212805181	-0.032892007973308046	-0.03999671666523939
5854	5.9	3.392920065876977	-0.013799625268250404	-0.034847795858160696
5855	5.9	3.455751918948773	0.002399424172742637	-0.032506564349167474
5856	5.9	3.518583772020569	0.013027485228058744	-0.028745397761672592
5857	5.9	3.5814156250923643	0.022618982987047676	-0.02103163908410276
5858	5.9	3.6442474781641603	0.03480462644328497	-0.012312716279615731
5859	5.9	3.7070793312359562	0.04636994220366564	-0.005780442003052467
5860	5.9	3.769911184307752	0.053107685560974116	0.00016303751998777332
5861	5.9	3.832743037379548	0.056816168992335214	0.008385166376792753
5862	5.9	3.8955748904513436	0.06127649156822401	0.017758484398305203
5863	5.9	3.9584067435231396	0.06519884190712255	0.025528538606823803
5864	5.9	4.0212385965949355	0.06518374785127512	0.03227419673103483
5865	5.9	4.084070449666731	0.06230938572051037	0.040090788199399915
5866	5.9	4.1469023027385274	0.05949284062917559	0.048193823782106904
5867	5.9	4.209734155810323	0.055663178430258586	0.05468100347660498
5868	5.9	4.272566008882119	0.048640989079276054	0.06022529913728464
5869	5.9	4.335397861953915	0.03993938583310319	0.06606815189693824
5870	5.9	4.39822971502571	0.03132861626308381	0.07119077840210006
5871	5.9	4.461061568097507	0.021382045130476646	0.07466766553293777
5872	5.9	4.523893421169302	0.009440219833351804	0.07745273480052633
5873	5.9	4.586725274241099	-0.002650235991017713	0.07982682472758883
5874	5.9	4.649557127312894	-0.014630486421937372	0.0808044811271623
5875	5.9	4.71238898038469	-0.02765634674171985	0.0805159127195462
5876	5.9	4.775220833456486	-0.04085580468219788	0.07964370357448732
5877	5.9	4.838052686528282	-0.053209678725582715	0.07772054758898038
5878	5.9	4.900884539600078	-0.06547832435733154	0.0744978999672425
5879	5.9	4.9637163926718735	-0.07747830944954466	0.07056059594479523
5880	5.9	5.026548245743669	-0.08817464967761625	0.06582953837959368
5881	5.9	5.089380098815465	-0.09792514336059065	0.06004082537513858
5882	5.9	5.152211951887261	-0.1068097124146658	0.05362192674383404
5883	5.9	5.215043804959057	-0.11402052564182419	0.046659384072049906
5884	5.9	5.277875658030853	-0.11974621223515974	0.038992282798885634
5885	5.9	5.340707511102649	-0.12411278503760448	0.030954982895483152
5886	5.9	5.403539364174445	-0.12655596235923605	0.022667781169877877
5887	5.9	5.46637121724624	-0.12726992714072544	0.014074715070349287
5888	5.9	5.529203070318037	-0.12635107057217487	0.00546006468047674
5889	5.9	5.592034923389832	-0.1234599710773987	-0.003081086566932778
5890	5.9	5.6548667764616285	-0.11886437907168784	-0.011524905670522057
5891	5.9	5.717698629533424	-0.11261021309359118	-0.0196367484428119
5892	5.9	5.7805304826052195	-0.10458065546531517	-0.027366440425529628
5893	5.9	5.843362335677016	-0.09509181403828101	-0.03464018497653963
5894	5.9	5.906194188748811	-0.08414804560206546	-0.04130109992965536
5895	5.9	5.969026041820608	-0.07184054031427606	-0.04734568249460607
5896	5.9	6.031857894892403	-0.05843850523997052	-0.05270686637038691
5897	5.9	6.094689747964199	-0.04394316852810547	-0.057368934927007155
5898	5.9	6.157521601035995	-0.028580694428537896	-0.0614382725240424
5899	5.9	6.220353454107791	-0.012544253323093467	-0.06504014769292604
5900	5.95	0.0	0.0043365150693244064	-0.06568762343999325
5901	5.95	0.06283185307179587	0.02048505663149236	-0.06914170778168273
5902	5.95	0.12566370614359174	0.03586120643032875	-0.0726871846855637
5903	5.95	0.1884955592153876	0.05001961300877683	-0.07627344805393976
5904	5.95	0.25132741228718347	0.06252239242879959	-0.07990323694665466
5905	5.95	0.3141592653589793	0.07284396694073575	-0.08358054273838848
5906	5.95	0.3769911184307752	0.08036439911261906	-0.08721237207136634
5907	5.95	0.4398229715025711	0.08442380993987669	-0.09051989269877925
5908	5.95	0.5026548245743669	0.08441920938479952	-0.0929770201547279
5909	5.95	0.5654866776461628	0.07993605491283307	-0.09378898975140545
5910	5.95	0.6283185307179586	0.07090502327229076	-0.09192854778304219
5911	5.95	0.6911503837897546	0.05776278522542644	-0.08624982374123634
5912	5.95	0.7539822368615504	0.041578819525362465	-0.07569365086675893
5913	5.95	0.8168140899333463	0.02409413968906704	-0.05957977979742506
5914	5.95	0.8796459430051422	0.007610081112521816	-0.03795022447654658
5915	5.95	0.942477796076938	-0.00532402825999867	-0.011887563535520685
5916	5.95	1.0053096491487339	-0.012436842614293453	0.01630695869545274
5917	5.95	1.0681415022205298	-0.012416538603054472	0.04320973720245821
5918	5.95	1.1309733552923256	-0.005595893129298202	0.06475542196826375
5919	5.95	1.1938052083641215	0.005601032759480762	0.07712430880644448
5920	5.95	1.2566370614359172	0.016731810650718604	0.077906378918407
5921	5.95	1.3194689145077132	0.022143318295330672	0.06722560448711994
5922	5.95	1.3823007675795091	0.016521100464892968	0.04836138756999381
5923	5.95	1.4451326206513049	-0.0031453972773703986	0.02739974597347338
5924	5.95	1.5079644737231008	-0.03586158272787354	0.011676398943498697
5925	5.95	1.5707963267948968	-0.07605891800909481	0.007249681553232265
5926	5.95	1.6336281798666925	-0.11484219582164612	0.01623169513495752
5927	5.95	1.6964600329384885	-0.1430752504619376	0.03522362811134885
5928	5.95	1.7592918860102844	-0.15533624863044937	0.05599533763954189
5929	5.95	1.8221237390820801	-0.1529107943699784	0.06871524864660777
5930	5.95	1.884955592153876	-0.14389109037372005	0.06665789377477566
5931	5.95	1.9477874452256718	-0.13955315397520374	0.05006557303173381
5932	5.95	2.0106192982974678	-0.1482778080295924	0.02664924802508892
5933	5.95	2.0734511513692637	-0.1702852667345925	0.007679697733936095
5934	5.95	2.1362830044410597	-0.19682461396773931	0.001335192360807869
5935	5.95	2.199114857512855	-0.21524884974242708	0.007335872223999307
5936	5.95	2.261946710584651	-0.21739332429048158	0.016896442429945147
5937	5.95	2.324778563656447	-0.20553044077185528	0.018836955742454368
5938	5.95	2.387610416728243	-0.19089240557893766	0.007961434245342883
5939	5.95	2.450442269800039	-0.1849600989612843	-0.010777891546424776
5940	5.95	2.5132741228718345	-0.19002005680703316	-0.02628597831540051
5941	5.95	2.5761059759436304	-0.1972395523999898	-0.03077506333385296
5942	5.95	2.6389378290154264	-0.1947502002707424	-0.026514944430239558
5943	5.95	2.7017696820872223	-0.1788748982595939	-0.023315019379070927
5944	5.95	2.7646015351590183	-0.15760302427251766	-0.028668913406961184
5945	5.95	2.8274333882308142	-0.14225372210764253	-0.04025667368556055
5946	5.95	2.8902652413026098	-0.13560224435167273	-0.04881529714407071
5947	5.95	2.9530970943744057	-0.1294441631179552	-0.04851167485720351
5948	5.95	3.0159289474462017	-0.11469183242531433	-0.04318498569031045
5949	5.95	3.0787608005179976	-0.09233352303795517	-0.04110710712313177
5950	5.95	3.1415926535897936	-0.0718385208041572	-0.04463619975033173
5951	5.95	3.204424506661589	-0.05894205231759819	-0.04777981963520469
5952	5.95	3.267256359733385	-0.048787065674313346	-0.04466979409937791
5953	5.95	3.330088212805181	-0.03361464476114573	-0.03734783728490725
5954	5.95	3.392920065876977	-0.014060355537858227	-0.032179695551494615
5955	5.95	3.455751918948773	0.002214305541519135	-0.03045974466767697
5956	5.95	3.518583772020569	0.012147178731430897	-0.027192926030307613
5957	5.95	3.5814156250923643	0.021137540761295148	-0.019413797878174474
5958	5.95	3.6442474781641603	0.03347147806460449	-0.010608040445895955
5959	5.95	3.7070793312359562	0.0453410290523476	-0.004507784068469552
5960	5.95	3.769911184307752	0.05180034091905372	0.0008368126972261552
5961	5.95	3.832743037379548	0.05504136084991951	0.00884832153894933
5962	5.95	3.8955748904513436	0.05957147804287133	0.018181852404121988
5963	5.95	3.9584067435231396	0.0638245550058536	0.02558339649058967
5964	5.95	4.0212385965949355	0.06374007824979544	0.0318009585725868
5965	5.95	4.084070449666731	0.060636484792271905	0.039372362538196495
5966	5.95	4.1469023027385274	0.05800317611053096	0.04736077762650425
5967	5.95	4.209734155810323	0.05450629675618379	0.05350734652041897
5968	5.95	4.272566008882119	0.0474988121305947	0.0586694806349679
5969	5.95	4.335397861953915	0.03880320237972634	0.06436660088675586
5970	5.95	4.39822971502571	0.030519443568056137	0.06937159053666968
5971	5.95	4.461061568097507	0.020858374898147236	0.07258887867411004
5972	5.95	4.523893421169302	0.008986447169893053	0.07520526110592278
5973	5.95	4.586725274241099	-0.0028838778609127647	0.07756569275759315
5974	5.95	4.649557127312894	-0.014503150580569002	0.07847167582589576
5975	5.95	4.71238898038469	-0.027341678120936935	0.07809821516946389
5976	5.95	4.775220833456486	-0.040372256392336575	0.07728227992610011
5977	5.95	4.838052686528282	-0.052404415215318995	0.07543949968023443
5978	5.95	4.900884539600078	-0.06443792770844281	0.07226224582745881
5979	5.95	4.9637163926718735	-0.07629193376197596	0.06846343808847755
5980	5.95	5.026548245743669	-0.08673996640475713	0.06392430040291582
5981	5.95	5.089380098815465	-0.09628241226483113	0.05830103799602632
5982	5.95	5.152211951887261	-0.10505875162835243	0.052104418894453594
5983	5.95	5.215043804959057	-0.11210465519483875	0.04541217915126832
5984	5.95	5.277875658030853	-0.11769673032400715	0.037995901291296784
5985	5.95	5.340707511102649	-0.1220183832531585	0.03024364248070123
5986	5.95	5.403539364174445	-0.12438668196680533	0.022269809674186885
5987	5.95	5.46637121724624	-0.1250649987765956	0.013970277686855144
5988	5.95	5.529203070318037	-0.12418015105235242	0.005667225356208368
5989	5.95	5.592034923389832	-0.12130714076412571	-0.002557532983241143
5990	5.95	5.6548667764616285	-0.11677890914668781	-0.010708557590259954
5991	5.95	5.717698629533424	-0.11063708584650084	-0.018524017633176994
5992	5.95	5.7805304826052195	-0.10271430103797746	-0.02597402106437061
5993	5.95	5.843362335677016	-0.09338330615615675	-0.032993994413942844
5994	5.95	5.906194188748811	-0.08261458121179219	-0.03941127286896539
5995	5.95	5.969026041820608	-0.0704868420966781	-0.045241967820517065
5996	5.95	6.031857894892403	-0.05729914411510502	-0.05041255392648481
5997	5.95	6.094689747964199	-0.0430065158931852	-0.05490394497550976
5998	5.95	6.157521601035995	-0.027844746849217897	-0.05883533974346701
5999	5.95	6.220353454107791	-0.011990632825792102	-0.06233132378800584
6000	6.0	0.0	0.004747757758570004	-0.0629947628196306
6001	6.0	0.06283185307179587	0.020784754589864285	-0.06648292073025618
6002	6.0	0.12566370614359174	0.036043944440525	-0.07013072167713609
6003	6.0	0.1884955592153876	0.05009254202105323	-0.073876824352435
6004	6.0	0.25132741228718347	0.06250368564765296	-0.07772970298779598
6005	6.0	0.3141592653589793	0.07275003865570062	-0.08170620561363381
6006	6.0	0.3769911184307752	0.08019698969559619	-0.0857237674448875
6007	6.0	0.4398229715025711	0.08415972054881954	-0.0895053030852553
6008	6.0	0.5026548245743669	0.0840035859516175	-0.09251310005182165
6009	6.0	0.5654866776461628	0.07928088988161885	-0.09392345525052168
6010	6.0	0.6283185307179586	0.06989546870050878	-0.09266045804745485
6011	6.0	0.6911503837897546	0.056273976082231725	-0.08751077028170116
6012	6.0	0.7539822368615504	0.039504678637256596	-0.07733533573694133
6013	6.0	0.8168140899333463	0.021386729879304123	-0.06137519311876089
6014	6.0	0.8796459430051422	0.004323491836849547	-0.03961581626827458
6015	6.0	0.942477796076938	-0.008996803624411465	-0.01313116975750742
6016	6.0	1.0053096491487339	-0.016150319136347124	0.015714107343540205
6017	6.0	1.0681415022205298	-0.015699882690755618	0.0433487265512944
6018	6.0	1.1309733552923256	-0.007932617651221219	0.0654866713477472
6019	6.0	1.1938052083641215	0.004643586258578636	0.07805839813036197
6020	6.0	1.2566370614359172	0.01734857277852997	0.07845080386215124
6021	6.0	1.3194689145077132	0.024163054840399822	0.06672375293447247
6022	6.0	1.3823007675795091	0.01936800644817549	0.046306907291167446
6023	6.0	1.4451326206513049	-0.00034505528177852796	0.023665949806934695
6024	6.0	1.5079644737231008	-0.03401648365441989	0.006664326375467616
6025	6.0	1.5707963267948968	-0.07575549214172583	0.001855190987901824
6026	6.0	1.6336281798666925	-0.11603209991917829	0.011582459213908835
6027	6.0	1.6964600329384885	-0.14498103300702392	0.032240269291166065
6028	6.0	1.7592918860102844	-0.15669608569383542	0.0549503129208259
6029	6.0	1.8221237390820801	-0.1525316952392647	0.0690289399830551
6030	6.0	1.884955592153876	-0.14128211900431342	0.06711288449187079
6031	6.0	1.9477874452256718	-0.13528177132915958	0.04941894373297709
6032	6.0	2.0106192982974678	-0.14375839159424558	0.02435843747439348
6033	6.0	2.0734511513692637	-0.16700634346854232	0.004298305397189244
6034	6.0	2.1362830044410597	-0.19541927316956142	-0.0017542317400866983
6035	6.0	2.199114857512855	-0.21503507918659182	0.005885001021836258
6036	6.0	2.261946710584651	-0.21680774768816247	0.017464714879599965
6037	6.0	2.324778563656447	-0.20326845727831527	0.02054321649597309
6038	6.0	2.387610416728243	-0.18694616274534281	0.009322947980277082
6039	6.0	2.450442269800039	-0.18067337311867993	-0.01065900684484139
6040	6.0	2.5132741228718345	-0.18699180032203028	-0.026975148187085924
6041	6.0	2.5761059759436304	-0.19594118931700516	-0.030908242730662783
6042	6.0	2.6389378290154264	-0.19412813431292614	-0.025071874513021255
6043	6.0	2.7017696820872223	-0.17740989145382163	-0.020592088352849095
6044	6.0	2.7646015351590183	-0.15485987049362493	-0.02595659201823519
6045	6.0	2.8274333882308142	-0.13932219848643818	-0.038495087321595824
6046	6.0	2.8902652413026098	-0.13388969549228663	-0.04764086868985053
6047	6.0	2.9530970943744057	-0.1291117792381058	-0.04677091202295087
6048	6.0	3.0159289474462017	-0.11454974234182846	-0.04034573839401006
6049	6.0	3.0787608005179976	-0.09135675041074931	-0.03788511877484973
6050	6.0	3.1415926535897936	-0.07043527462873622	-0.04206256027826563
6051	6.0	3.204424506661589	-0.058336319952634885	-0.045914635846776505
6052	6.0	3.267256359733385	-0.049339046779845463	-0.042662197404041764
6053	6.0	3.330088212805181	-0.03439403802101004	-0.03472433174120519
6054	6.0	3.392920065876977	-0.01425596943274876	-0.029515037138472207
6055	6.0	3.455751918948773	0.0021451367392910647	-0.028488906089008344
6056	6.0	3.518583772020569	0.011304473815725302	-0.025756535778546384
6057	6.0	3.5814156250923643	0.019632649301607463	-0.017852888726996228
6058	6.0	3.6442474781641603	0.03217728657880059	-0.008897417006965629
6059	6.0	3.7070793312359562	0.044429646541966905	-0.0032531603658857407
6060	6.0	3.769911184307752	0.05057846072235361	0.001446866690667193
6061	6.0	3.832743037379548	0.053284159489683236	0.009276092676096628
6062	6.0	3.8955748904513436	0.057909553999518915	0.018627416963377413
6063	6.0	3.9584067435231396	0.06255623305752245	0.025655940737298297
6064	6.0	4.0212385965949355	0.0623809267594394	0.03131346250767128
6065	6.0	4.084070449666731	0.05899266707956652	0.038661728118161244
6066	6.0	4.1469023027385274	0.05656167304132209	0.046577551945716604
6067	6.0	4.209734155810323	0.053436087755910355	0.052376468875792136
6068	6.0	4.272566008882119	0.046411392263941975	0.057138856575120106
6069	6.0	4.335397861953915	0.037685313545848254	0.06271505733423331
6070	6.0	4.39822971502571	0.029752468473105975	0.06762425876487789
6071	6.0	4.461061568097507	0.020385135114701913	0.07056730209376579
6072	6.0	4.523893421169302	0.008543300664209386	0.07301294181489958
6073	6.0	4.586725274241099	-0.0031159239015174367	0.07538097298777377
6074	6.0	4.649557127312894	-0.014356533207681155	0.0762139232679287
6075	6.0	4.71238898038469	-0.027029545982020647	0.07574298412146202
6076	6.0	4.775220833456486	-0.03991546218521019	0.0749922597682596
6077	6.0	4.838052686528282	-0.05161548853911721	0.07323339633851142
6078	6.0	4.900884539600078	-0.0634220519959431	0.07008808775537198
6079	6.0	4.9637163926718735	-0.07515444131312085	0.06642668626276102
6080	6.0	5.026548245743669	-0.08535081426506143	0.06208105984951572
6081	6.0	5.089380098815465	-0.09468726597196805	0.056610540602407965
6082	6.0	5.152211951887261	-0.10337440556523372	0.05062973782051055
6083	6.0	5.215043804959057	-0.11025414547001941	0.044205563687429485
6084	6.0	5.277875658030853	-0.1157123161291454	0.0370275623981122
6085	6.0	5.340707511102649	-0.12000186917892397	0.029551784119727535
6086	6.0	5.403539364174445	-0.12229235616513442	0.021885914883500314
6087	6.0	5.46637121724624	-0.12293363438062782	0.013867528499123857
6088	6.0	5.529203070318037	-0.1220894824076503	0.0058674650009038504
6089	6.0	5.592034923389832	-0.11922845979049398	-0.0020481149288960644
6090	6.0	5.6548667764616285	-0.1147654978862081	-0.009917663923345034
6091	6.0	5.717698629533424	-0.10873659491315454	-0.0174440927161387
6092	6.0	5.7805304826052195	-0.1009119291999587	-0.02462197948115679
6093	6.0	5.843362335677016	-0.09173602644433565	-0.03139704042268101
6094	6.0	5.906194188748811	-0.08113736109195066	-0.03757601040216781
6095	6.0	5.969026041820608	-0.0691805085102136	-0.04319902366097122
6096	6.0	6.031857894892403	-0.05620352936464318	-0.04818372713666076
6097	6.0	6.094689747964199	-0.04210542213856465	-0.05250627524434175
6098	6.0	6.157521601035995	-0.027137316463788502	-0.0563006920615285
6099	6.0	6.220353454107791	-0.011458243163112933	-0.0596879728069848
6100	6.050000000000001	0.0	0.005151474420844668	-0.060360859025706426
6101	6.050000000000001	0.06283185307179587	0.021089110768785085	-0.0638823879750765
6102	6.050000000000001	0.12566370614359174	0.036240667877871224	-0.06763080209509137
6103	6.050000000000001	0.1884955592153876	0.05018858763379541	-0.07153240047780297
6104	6.050000000000001	0.25132741228718347	0.06251862854095014	-0.0756023135363859
6105	6.050000000000001	0.3141592653589793	0.07270189201991739	-0.07987179261142503
6106	6.050000000000001	0.3769911184307752	0.08008851024629088	-0.08427009544837188
6107	6.050000000000001	0.4398229715025711	0.08396765006529083	-0.08852300305871605
6108	6.050000000000001	0.5026548245743669	0.08367146756684096	-0.09208193719117316
6109	6.050000000000001	0.5654866776461628	0.0787171129935188	-0.0940944416548814
6110	6.050000000000001	0.6283185307179586	0.06897928684516941	-0.09343523629610066
6111	6.050000000000001	0.6911503837897546	0.054872442532410415	-0.08882159893810404
6112	6.050000000000001	0.7539822368615504	0.03750224574532168	-0.07903134067396943
6113	6.050000000000001	0.8168140899333463	0.018726281643126064	-0.06322247747277682
6114	6.050000000000001	0.8796459430051422	0.0010527873964943923	-0.041319385680004116
6115	6.050000000000001	0.942477796076938	-0.012685203036400527	-0.014384056882299961
6116	6.050000000000001	1.0053096491487339	-0.01990278685663982	0.015155746016730812
6117	6.050000000000001	1.0681415022205298	-0.01902786888087038	0.0435764256885427
6118	6.050000000000001	1.1309733552923256	-0.010294436792690487	0.0663609221364933
